id,type,gender,skin tone,count,accessories
8676,Turtle,Male,Og Promo Leonardo,16,Fedora / VR / Beam / Left Smile / Gauntlet / Gold Chain / Silver Chain / Mole / Spots / Smile / Buck Teeth / Earring / Shadow Beard / Mustache / C3FF00 / Purple Hair
8677,Turtle,Male,2021 Raphael,4,Badge Collector / Rosy Cheeks / Small Shades / Bubblegum
8678,Turtle,Male,2003 Raphael,7,Stringy Hair / Muttonchops / Eye Patch / Smile / Hoodie / Laser / Blue
8681,Turtle,Male,2021 Raphael,5,Mohawk Thin / Big Shades / Normal Beard / Gauntlet / Left Smile
8683,Turtle,Female,Mirage Jennika,3,Mole / Wild Hair / Purple Lipstick
8684,Turtle,Male,Mirage Michaelangelo,6,Vampire Hair / Muttonchops / Earring / Horned Rim Glasses / Prismek / Bubblegum
8691,Turtle,Male,Rise of the TMNT Raphael,2,Vampire Hair / Big Shades
8693,Turtle,Female,Rise of the TMNT Venus,3,Knitted Cap / Big Shades / Earring
8694,Turtle,Male,1987 Filippo,3,Peak Spike / Earring / Small Shades
8696,Turtle,Male,Batman Raphael,3,Vampire Hair / Big Shades / Medical Mask
8698,Turtle,Male,2021 Raphael,4,Bandana / Luxurious Beard / Clown Eyes Green / Bubblegum
8699,Turtle,Male,Idw Hans,6,Earring / Crazy Hair / Eye Patch / Mole / Fries in the Bag Hat Black / Pizza
8702,Turtle,Female,2021 Venus,5,Mole / Purple Lipstick / Earring / Mohawk Dark / Bubble
8703,Turtle,Male,2012 Michaelangelo,4,Do-rag / Clown Eyes Green / Clown Face Red / Gold Armor
8704,Turtle,Female,2021 Venus,4,Purple Eye Shadow / Straight Hair / Hot Lipstick / Laser
8708,Turtle,Male,1987 Donatello,3,Peak Spike / Mustache / Medical Mask
8709,Turtle,Female,Mirage Amoly,4,Green Eye Shadow / Hot Lipstick / Wild Blonde / Earring
8711,Turtle,Male,2003 Michaelangelo,2,Vampire Hair / Regular Shades
8712,Turtle,Male,Rise Of The Tmnt Giorgione,6,Front Beard / Earring / Top Hat / Eye Patch / Purple Hair / Blue
8713,Turtle,Male,1987 Michaelangelo,3,Hoodie / Horned Rim Glasses / Blue Saber
8716,Turtle,Male,OG Promo Leonardo,5,Chinstrap / Headband / Medical Mask / Eye Mask / Astronaut
8719,Turtle,Female,Batman Amoly,4,Tassle Hat / Blue Eye Shadow / Hot Lipstick / Earring
8721,Turtle,Male,Mirage Leonardo,5,Stringy Hair / Pipe / Hoodie / Cyron / Synthleaf
8723,Turtle,Female,2021 Jennika,2,Wild Blonde / Cigarette
8725,Turtle,Female,2021 Lymera,4,Blue Eye Shadow / Pink With Hat / Purple Lipstick / Diamond Crown
8726,Turtle,Female,Rise Of The Tmnt Lymera,5,Vape / Black Lipstick / Clown Hair Green / Eye Mask / Full Smile
8727,Turtle,Male,2021 Michaelangelo,4,Cigarette / Frumpy Hair / Handlebars / Trex Hoodie
8729,Turtle,Male,2012 Filippo,4,Cigarette / Hoodie / Nerd Glasses / Blue Saber
8733,Turtle,Female,Idw Selene,2,Wild White Hair / Welding Goggles
8740,Turtle,Male,2021 Leonardo,3,Mohawk Thin / Earring / Eye Patch
8742,Turtle,Female,Mirage Solina,3,Princess Rebel / Eye Mask / Cigarette
8746,Turtle,Female,Rise Of The Tmnt Zamira,3,Tassle Hat / Clown Eyes Green / Hot Lipstick
8747,Turtle,Female,Idw Selene,4,Blue Eye Shadow / Purple Lipstick / Straight Hair Dark / Solflare
8750,Turtle,Female,2003 Larota,5,Orange Side / Black Lipstick / Rosy Cheeks / Bubblegum / M Spinner Red
8754,Turtle,Male,2021 Leonardo,3,Cap Forward / Mustache / Earring
8756,Turtle,Male,Mirage Albrecht,1,Monkey King Sun Gokong
8763,Turtle,Female,2003 Zamira,3,Vape / Headband / Eye Mask
8764,Turtle,Female,2003 Solina,3,Pipe / Green Eye Shadow / Straight Hair
8766,Turtle,Female,Rise of the TMNT Talena,4,Pipe / Classic Shades / Blonde Bob / Solflare
8767,Turtle,Female,Mirage Lymera,5,Wild White Hair / Horned Rim Glasses / Hot Lipstick / Earring / Verda
8777,Turtle,Male,Idw Donatello,3,Cigarette / Handlebars / Wild Hair
8782,Turtle,Female,Batman Jennika,2,Tassle Hat / Classic Shades
8792,Turtle,Female,Idw Selene,6,Purple Eye Shadow / Hot Lipstick / Stringy Hair / Earring / Spirit / Open Mouth Full Teeth
8793,Turtle,Female,2021 Amoly,2,Red Mohawk / Classic Shades
8794,Turtle,Male,Batman Guido,5,Cigarette / Purple Hair / Horned Rim Glasses / Solflare / Blood Elf
8795,Turtle,Female,IDW Amoly,3,Black Lipstick / Blonde Short / Viking
8796,Turtle,Male,Mirage Ethscript,4,Muttonchops / Crazy Hair / VR / Beam
8798,Turtle,Male,Og Promo Hans,1,Murakami Flower
8800,Turtle,Female,Og Promo Azuria,4,Red Mohawk / Purple Eye Shadow / Earring / Eye Mask
8801,Turtle,Male,Idw Donatello,3,Top Hat / Smile / Full Smile
8805,Turtle,Female,Mirage Amoly,5,Gold Chain / Pilot Helmet / Purple Lipstick / Eye Mask / Pizza
8806,Turtle,Male,Mirage Leonardo,1,Naruto Deidara
8807,Turtle,Female,2012 Talena,3,Cap / Purple Lipstick / Clown Eyes Blue
8809,Turtle,Female,Rise of the TMNT Talena,2,Stringy Hair / Rosy Cheeks
8810,Turtle,Female,2021 Talena,4,Mohawk Thin / Classic Shades / Purple Lipstick / Rose
8812,Turtle,Male,Mirage Giorgione,1,Naruto Kakashi
8814,Turtle,Female,Rise Of The Tmnt Lymera,3,Purple Eye Shadow / Stringy Hair / Earring
8818,Turtle,Female,Mirage Larota,4,Mohawk / Medical Mask / Earring / Mummy
8820,Turtle,Male,Og Promo Raphael,4,Eye Mask / Mohawk Thin / Pizza / Smile
8836,Turtle,Female,2003 Lymera,4,Purple Eye Shadow / Straight Hair / Hot Lipstick / Miner
8842,Turtle,Female,2021 Amoly,5,Tiara / Classic Shades / Purple Lipstick / Cyborg / Open Mouth Full Teeth
8843,Turtle,Male,1987 Michaelangelo,2,Front Beard / Mohawk
8849,Turtle,Female,2021 Venus,4,Horned Rim Glasses / Pink With Hat / Hot Lipstick / Elipsa
8850,Turtle,Female,IDW Venus,4,Blonde Short / Purple Lipstick / Earring / Viking
8851,Turtle,Male,Batman Donatello,4,Beanie / Shadow Beard / Eye Patch / Black
8852,Turtle,Male,2003 Donatello,7,Stringy Hair / Normal Beard Black / Horned Rim Glasses / Hoodie / Vanta / Flareon / Mummy
8854,Turtle,Female,2003 Larota,2,Knitted Cap / Big Shades
8856,Turtle,Female,Mirage Lymera,5,Eye Mask / Blonde Bob / Petalburn / Open Mouth Full Teeth / Eyes Forward
8858,Turtle,Female,Batman Lymera,4,Bandana / Clown Eyes Green / Earring / Bubblegum
8859,Turtle,Male,OG Promo Raphael,4,Eye Mask / Shaved Head / Turtleman / Prismek
8862,Turtle,Female,Mirage Selene,5,Big Shades / Black Lipstick / Gold Chain / Dark Hair / Cyron
8864,Turtle,Male,Og Promo Tiziano,1,Naruto Obito
8866,Turtle,Male,2012 Michaelangelo,5,Luxurious Beard / Wild Hair / Earring / Horned Rim Glasses / Prismek
8867,Turtle,Female,Rise of the TMNT Talena,4,Pink With Hat / Rosy Cheeks / Purple Lipstick / Medical Mask
8868,Turtle,Male,2012 Leonardo,4,Hoodie / Shadow Beard / 3D Glasses / Purple Saber
8869,Turtle,Male,Rise of the TMNT Donatello,3,Bandana / Muttonchops / Regular Shades
8872,Turtle,Male,2003 Hans,4,Police Cap / Big Shades / Mustache / Earring
8874,Turtle,Female,Batman Venus,4,Mole / Knitted Cap / Purple Eye Shadow / Rose
8875,Turtle,Male,Mirage Michaelangelo,1,Onepiece Brook
8877,Turtle,Male,2021 Michaelangelo,4,Hoodie / Handlebars / Regular Shades / Wizard
8879,Turtle,Male,1987 Giorgione,3,Classic Shades / Mustache / Crazy Hair
8880,Turtle,Female,2003 Venus,4,Purple Eye Shadow / Half Shaved / Rose / Petalburn
8882,Turtle,Male,2021 Donatello,7,Stringy Hair / Buck Teeth / Chinstrap / Earring / Eye Mask / Hoodie / Solflare
8883,Turtle,Female,IDW Talena,3,Messy Hair / Eye Mask / Hot Lipstick
8884,Turtle,Female,IDW Amoly,5,Pilot Helmet / Purple Lipstick / Rosy Cheeks / Earring / Eye Mask
8889,Turtle,Male,2003 Guido,5,Luxurious Beard / Peak Spike / Vape / Classic Shades / Smile
8890,Turtle,Female,Rise of the TMNT Venus,4,Tassle Hat / Eye Patch / Blue / Bubblegum
8892,Turtle,Male,2021 Tiziano,1,Naruto Sasuke
8893,Turtle,Female,Batman Amoly,4,Messy Hair / Hot Lipstick / VR / Beam
8895,Turtle,Female,Rise Of The Tmnt Jennika,3,Messy Hair / Hot Lipstick / Clown Eyes Blue
8897,Turtle,Male,1987 Michaelangelo,4,Big Shades / Normal Beard / Mohawk Dark / Smile
8898,Turtle,Male,1987 Donatello,3,Nerd Glasses / Goat / Top Hat
8899,Turtle,Male,IDW Michaelangelo,5,Stringy Hair / Buck Teeth / 3D Glasses / Hoodie / Cyron
8900,Turtle,Male,Rise of the TMNT Leonardo,2,Cap Forward / Buck Teeth
8901,Turtle,Male,Mirage Michaelangelo,3,Handlebars / Earring / Mohawk Dark
8903,Turtle,Female,Batman Azuria,3,Bandana / Hot Lipstick / Earring
8904,Turtle,Female,2021 Venus,4,Cap / Clown Nose / Pipe / Purple Eye Shadow
8905,Turtle,Female,2021 Amoly,3,Mole / Wild Hair / Clown Eyes Blue
8906,Turtle,Female,Rise Of The Tmnt Jennika,4,Welding Goggles / Hot Lipstick / Stringy Hair / Bubble
8911,Turtle,Male,2021 Guido,1,Onepiece Marine
8913,Turtle,Male,2003 Michaelangelo,3,Spirit / Vampire Hair / Big Shades
8915,Turtle,Male,IDW Leonardo,4,Frumpy Hair / Earring / Small Shades / Viking
8918,Turtle,Male,Mirage Leonardo,6,Stringy Hair / Earring / Nerd Glasses / Smile / Hoodie / Verda
8926,Turtle,Male,2003 Donatello,3,Bandana / Classic Shades / Smile
8927,Turtle,Male,Batman Leonardo,4,Bandana / Silver Chain / Smile / Vision
8929,Turtle,Male,2021 Hans,5,Normal Beard Black / Big Shades / Earring / Do-rag / Mole
8931,Turtle,Male,2021 Filippo,5,Shadow Beard / Vape / Do-rag / Small Shades / Battle God
8934,Turtle,Male,Mirage Albrecht,1,Onepiece Chopper
8936,Turtle,Female,Rise Of The Tmnt Solina,3,Medical Mask / Wild Hair / Earring
8940,Turtle,Male,2012 Donatello,4,Chinstrap / Smile / Shaved Head / Turtleman
8942,Turtle,Female,Idw Solina,3,Blue Eye Shadow / Stringy Hair / Crab
8944,Turtle,Female,2012 Jennika,3,Clown Eyes Green / Crazy Hair / Earring
8949,Turtle,Male,Rise Of The Tmnt Guido,6,Frumpy Hair / Vape / Classic Shades / Earring / Miner / Orc
8955,Turtle,Female,2021 Venus,3,Half Shaved / Black Lipstick / Eye Mask
8956,Turtle,Male,2012 Raphael,3,Vape / Mohawk / Splashing Carp
8958,Turtle,Male,Batman Raphael,5,Beanie / Shadow Beard / Horned Rim Glasses / Smile / Synthleaf
8959,Turtle,Female,Rise Of The Tmnt Talena,4,Knitted Cap / Green Eye Shadow / Earring / Eye Mask
8961,Turtle,Female,Rise of the TMNT Larota,2,Blue Eye Shadow / Mohawk Dark
8962,Turtle,Female,Idw Jennika,2,Tassle Hat / Nerd Glasses
8967,Turtle,Male,2003 Raphael,4,Hoodie / Big Shades / Vape / Blue Saber
8970,Turtle,Male,2021 Filippo,4,Muttonchops / Mohawk Dark / Eye Mask / Left Smile
8971,Turtle,Male,Og Promo Donatello,1,Onepiece Franky
8972,Turtle,Female,Batman Amoly,4,Eye Mask / Black Lipstick / Pigtails / Rose
8977,Turtle,Female,2003 Azuria,5,Crazy Hair / Hot Lipstick / Earring / Cigarette / Golden
8979,Turtle,Male,2003 Guido,3,Normal Beard / Shaved Head / Nouns
8985,Turtle,Male,Batman Donatello,4,Eye Mask / Gold Chain / Front Beard Dark / Do-rag
8988,Turtle,Male,1987 Hans,4,Front Beard / Cap / Earring / Nouns
8991,Turtle,Male,1987 Ethscript,2,Cap Forward / Regular Shades
8994,Turtle,Female,Mirage Zamira,3,Tiara / Clown Eyes Blue / Cigarette
9000,Turtle,Female,2021 Talena,3,Blonde Short / Hot Lipstick / Cigarette
9002,Turtle,Male,Og Promo Albrecht,1,Onepiece Kaido
9004,Turtle,Male,Rise of the TMNT Raphael,5,Golden / Stringy Hair / Nerd Glasses / Hoodie / Solflare
9011,Turtle,Male,2021 Donatello,5,Muttonchops / Earring / Top Hat / Small Shades / Stringy Hair
9012,Turtle,Male,OG Promo Donatello,4,Frumpy Hair / Earring / Medical Mask / Viking
9017,Turtle,Male,2021 Raphael,5,Shadow Beard / Do-rag / Small Shades / Ancient Watcher / Pizza
9019,Turtle,Male,Idw Raphael,4,Bandana / Big Beard / VR / Medical Mask
9020,Turtle,Female,Mirage Amoly,5,Golden / Dark Hair / Eye Mask / Purple Lipstick / Vanta
9022,Turtle,Male,Og Promo Albrecht,1,Onepiece Luffy
9025,Turtle,Male,Og Promo Donatello,5,Frumpy Hair / Muttonchops / Earring / Blue Turtle Hoodie / Left Smile
9036,Turtle,Male,Rise Of The Tmnt Hans,6,Frumpy Hair / Frown / Shadow Beard / Earring / VR / Orc
9037,Turtle,Female,2021 Lymera,5,Mole / Black Lipstick / Clown Eyes Green / Half Shaved / Cigarette
9038,Turtle,Male,2012 Michaelangelo,5,Crazy Hair / Smile / Big Beard / Eye Patch / Medical Mask
9040,Turtle,Male,Idw Raphael,4,Stringy Hair / Chinstrap / Horned Rim Glasses / Mythic Strike
9041,Turtle,Female,2003 Jennika,4,Black Lipstick / Bandana / Earring / Full Smile
9042,Turtle,Female,Og Promo Lymera,5,Blue Eye Shadow / Wild Hair / Purple Lipstick / Earring / Orc
9045,Turtle,Male,2021 Donatello,1,Onepiece Mihawk
9047,Turtle,Male,Mirage Raphael,3,Bandana / Shadow Beard / Bubblegum
9054,Turtle,Male,Og Promo Michaelangelo,7,Purple Hair / Horned Rim Glasses / Big Beard / Mole / Mythic Smith / Gold Chain / Smile
9059,Turtle,Male,Mirage Filippo,3,Big Shades / Front Beard Dark / Headband
9061,Turtle,Male,Mirage Tiziano,1,Onepiece Sanji
9064,Turtle,Female,Rise Of The Tmnt Azuria,3,Wild White Hair / Welding Goggles / Earring
9066,Turtle,Female,Og Promo Selene,5,Big Shades / Black Lipstick / Straight Hair / Cigarette / Ghost
9074,Turtle,Female,2003 Larota,2,Tassle Hat / Eye Mask
9076,Turtle,Male,2003 Filippo,4,Shadow Beard / Vape / Knitted Cap / Plant Bulb Hoodie
9080,Turtle,Male,2003 Giorgione,6,Frumpy Hair / Big Shades / Mustache / Smile / Mythic Helmet / Full Smile
9083,Turtle,Male,2012 Albrecht,5,Hoodie / Horned Rim Glasses / Smile / Blue Saber / Full Smile
9084,Turtle,Male,Mirage Albrecht,1,Onepiece Trafalgar Law
9086,Turtle,Female,2012 Venus,4,Orange Side / Vape / Horned Rim Glasses / Dual Beam
9088,Turtle,Male,1987 Albrecht,4,Earring / Headband / Mole / Frozone
9093,Turtle,Male,Og Promo Donatello,4,Chinstrap / Fedora / Earring / Eye Patch
9097,Turtle,Male,Mirage Michaelangelo,5,Wild Hair / Vape / Earring / Nerd Glasses / Smile
9098,Turtle,Male,1987 Leonardo,3,Clown Hair Green / Regular Shades / Royal Crown
9099,Turtle,Male,2021 Filippo,8,Cigarette / Mustache / Earring / Crazy Hair / Burn Soar / Solflare / Gold Chain / Silver Chain
9100,Turtle,Male,Og Promo Michaelangelo,4,Normal Beard Black / Hoodie / Eye Patch / Green Saber
9104,Turtle,Male,2003 Donatello,4,Hoodie / Handlebars / VR / Green Saber
9107,Turtle,Female,Batman Jennika,3,Clown Nose / Black Lipstick / Mohawk Dark
9117,Turtle,Male,OG Promo Leonardo,3,Normal Beard Black / Mohawk Thin / Earring
9118,Turtle,Male,1987 Tiziano,3,Purple Hair / Santa Hat / Regular Shades
9119,Turtle,Male,OG Promo Raphael,4,Shadow Beard / Classic Shades / Do-rag / Viking
9121,Turtle,Male,1987 Leonardo,4,Cap Forward / Shadow Beard / Earring / Nerd Glasses
9124,Turtle,Male,Mirage Giorgione,1,Onepiece Usopp
9126,Turtle,Female,Mirage Amoly,4,Clown Eyes Green / Frumpy Hair / Purple Lipstick / Earring
9127,Turtle,Female,Mirage Venus,5,Messy Hair / Earring / Cigarette / Eye Mask / Eyes Forward
9129,Turtle,Male,2021 Albrecht,3,Beanie / Muttonchops / Eye Patch
9132,Turtle,Male,2003 Michaelangelo,1,Onepiece Zoro
9133,Turtle,Male,2003 Leonardo,4,Luxurious Beard / Top Hat / Clown Eyes Green / Bubblegum
9134,Turtle,Female,Rise Of The Tmnt Zamira,3,Mohawk / Eye Patch / Purple Lipstick
9137,Turtle,Male,1987 Donatello,5,Cyborg / Luxurious Beard / Hoodie / 3D Glasses / Wizard
9138,Turtle,Male,Mirage Giorgione,3,Handlebars / Big Shades / Headband
9142,Turtle,Male,2003 Raphael,5,Messy Hair / Classic Shades / Earring / Goat / Mythic Strike
9147,Turtle,Female,Idw Selene,6,Mole / Horned Rim Glasses / Hot Lipstick / Blonde Bob / Cyborg / Alienate
9150,Turtle,Male,Batman Filippo,3,Crazy Hair / Big Beard / Fries in the Bag Hat Orange
9151,Turtle,Female,Batman Lymera,4,Orange Side / Black Lipstick / Left Smile / Royal Crown
9156,Turtle,Male,2021 Ethscript,5,Normal Beard Black / Cap Forward / Frown / Horned Rim Glasses / Dual Diamond
9160,Turtle,Female,Og Promo Solina,3,Black Lipstick / Medical Mask / Pilot Helmet
9164,Turtle,Female,2021 Jennika,3,Messy Hair / Purple Lipstick / Earring
9165,Turtle,Male,Idw Leonardo,4,Cigarette / Frumpy Hair / Regular Shades / C3FF00
9166,Turtle,Male,Og Promo Giorgione,1,Pennywise
9167,Turtle,Female,2003 Selene,3,Wild White Hair / Black Lipstick / Purple Eye Shadow
9170,Turtle,Male,Rise Of The Tmnt Albrecht,3,Normal Beard / Regular Shades / Cowboy Hat
9173,Turtle,Male,Batman Raphael,3,Cap / Classic Shades / Goat
9174,Turtle,Male,2003 Raphael,4,Stringy Hair / Front Beard Dark / Hoodie / Verda
9181,Turtle,Female,Mirage Azuria,3,Cap / Big Shades / Black Lipstick
9183,Turtle,Female,2003 Talena,3,Red Mohawk / Black Lipstick / Clown Eyes Blue
9185,Turtle,Male,2012 Raphael,3,Purple Hair / Normal Beard / Viking
9186,Turtle,Female,Rise of the TMNT Larota,4,Knitted Cap / Purple Lipstick / Nerd Glasses / Rose
9187,Turtle,Male,2012 Hans,5,Mohawk Thin / Earring / Goat / Diving Mask / Open Mouth Full Teeth
9189,Turtle,Male,1987 Donatello,5,Front Beard / Fedora / Earring / Diving Mask / Purple Hair
9194,Turtle,Female,Idw Solina,3,Tassle Hat / Hot Lipstick / Rainbow
9195,Turtle,Female,IDW Larota,3,Blonde Short / Nerd Glasses / Cyron
9198,Turtle,Male,Batman Giorgione,2,Bandana / 3D Glasses
9199,Turtle,Male,2021 Michaelangelo,7,Vape / Mustache / Headband / Eye Mask / TV / Night Elf / Eyes Forward
9200,Turtle,Female,2012 Venus,3,Ghost / Mohawk Dark / Eye Mask
9211,Turtle,Female,2012 Talena,7,Cyborg / Black Lipstick / Silver Chain / Half Shaved / Clown Eyes Blue / Pizza / Vanta
9212,Turtle,Male,2021 Raphael,4,Bandana / Luxurious Beard / Eye Patch / Blue
9214,Turtle,Male,OG Promo Leonardo,4,Eye Mask / Top Hat / Stringy Hair / Twin Katana Diamond
9215,Turtle,Female,Mirage Larota,5,Mole / Stringy Hair / Purple Lipstick / Eye Mask / Pizza
9217,Turtle,Female,2021 Talena,3,Purple Eye Shadow / Mohawk Thin / Earring
9219,Turtle,Male,2003 Tiziano,2,Vampire Hair / 3D Glasses
9220,Turtle,Male,2003 Filippo,5,Big Shades / Chinstrap / Purple Hair / Goblin / Cyron
9227,Turtle,Male,1987 Raphael,3,Clown Eyes Blue / Headband / Astronaut
9230,Turtle,Female,Rise Of The Tmnt Azuria,3,Tassle Hat / Pipe / Black Lipstick
9232,Turtle,Male,2012 Albrecht,2,Cigarette / Fedora
9238,Turtle,Male,Rise Of The Tmnt Ethscript,4,Shaved Head / Regular Shades / Smile / Full Smile
9241,Turtle,Male,Batman Donatello,4,Earring / Regular Shades / Big Beard / Mohawk Dark
9243,Turtle,Male,2003 Donatello,4,Peak Spike / Mustache / Mole / Eye Mask
9245,Turtle,Male,2021 Guido,4,Fedora / Mustache / Earring / Nerd Glasses
9247,Turtle,Female,2021 Venus,4,Straight Hair / Eye Mask / Purple Lipstick / Alienate
9253,Turtle,Female,Mirage Venus,4,Tassle Hat / Hot Lipstick / Earring / Eye Mask
9254,Turtle,Male,Idw Leonardo,4,Shadow Beard / Clown Hair Green / Eye Patch / Cyron
9260,Turtle,Male,2012 Donatello,4,Cap / Muttonchops / Horned Rim Glasses / Harry Potter
9261,Turtle,Female,Mirage Amoly,2,Eye Mask / Frumpy Hair
9266,Turtle,Male,2012 Michaelangelo,4,Clown Eyes Blue / Shadow Beard / Mohawk Dark / Mole
9270,Turtle,Female,2021 Venus,5,Big Shades / Black Lipstick / Stringy Hair / Earring / Drowsy Bear
9272,Turtle,Male,Mirage Filippo,5,Pipe / Do-rag / Clown Eyes Green / Clown Face Red / Gold Armor
9274,Turtle,Male,OG Promo Donatello,4,Luxurious Beard / Nerd Glasses / Shaved Head / Turtleman
9279,Turtle,Male,2021 Guido,5,Frown / Shadow Beard / Purple Hair / Earring / Stitch Soar
9284,Turtle,Male,2003 Guido,3,Normal Beard Black / Nerd Glasses / Splashing Carp
9291,Turtle,Male,Mirage Donatello,5,Buck Teeth / Mohawk Thin / Eye Mask / Smile / Bo Staff Gold
9294,Turtle,Male,Og Promo Filippo,1,Pokemon Ash
9295,Turtle,Female,2012 Solina,3,Mole / Pipe / Straight Hair Dark
9296,Turtle,Male,Mirage Guido,3,Messy Hair / Goat / VR
9297,Turtle,Male,Batman Filippo,3,Handlebars / Crazy Hair / VR
9298,Turtle,Male,2021 Albrecht,1,Simpson Chief Wiggum
9299,Turtle,Male,2003 Raphael,6,Cap Forward / Handlebars / Eye Mask / Purple Hair / Stringy Hair / Sai Gold
9300,Turtle,Male,Mirage Michaelangelo,5,Cap Forward / Smile / Purple Hair / Pumpkin / Mummy
9302,Turtle,Male,2003 Filippo,4,Cigarette / Frumpy Hair / Front Beard Dark / Nerd Glasses
9305,Turtle,Male,Mirage Giorgione,5,Cigarette / Front Beard Dark / Mohawk Dark / Mole / Dual Blue
9312,Turtle,Female,Mirage Jennika,4,Messy Hair / Clown Eyes Green / Hot Lipstick / Miner
9316,Turtle,Male,1987 Filippo,6,Big Shades / Chinstrap / Earring / Crazy Hair / Smile / Full Smile
9318,Turtle,Male,2012 Raphael,3,Clown Nose / Big Shades / Mohawk Dark
9319,Turtle,Male,2012 Michaelangelo,3,Bandana / Clown Eyes Blue / Silver Chain
9320,Turtle,Female,2012 Venus,4,Mole / Bandana / Eye Mask / Eyes Forward
9323,Turtle,Male,Og Promo Giorgione,1,Ranger Black
9324,Turtle,Female,2021 Azuria,5,Black Lipstick / Clown Eyes Green / Earring / Straight Hair Dark / Diamond Crown
9327,Turtle,Female,IDW Venus,4,Blue Eye Shadow / Straight Hair Dark / Rose / Witch
9329,Turtle,Male,Batman Leonardo,5,Cap / Buck Teeth / Shadow Beard / Earring / Eye Mask
9331,Turtle,Female,Mirage Venus,4,Hot Lipstick / Mohawk Dark / Clown Eyes Blue / Nebula
9332,Turtle,Female,IDW Larota,3,Welding Goggles / Half Shaved / Mummy
9334,Turtle,Female,Batman Azuria,3,Eye Patch / Stringy Hair / Gold Grills
9336,Turtle,Male,Rise Of The Tmnt Albrecht,5,Smile / Handlebars / Mohawk / Clown Eyes Green / Smile Tounge Out
9337,Turtle,Male,2021 Michaelangelo,4,Luxurious Beard / Earring / Mohawk / Smile
9340,Turtle,Male,2003 Hans,4,Luxurious Beard / Mohawk Thin / Earring / Bubblegum
9341,Turtle,Female,2003 Venus,5,Mole / Wild White Hair / Black Lipstick / Pizza / Catwoman
9344,Turtle,Male,1987 Leonardo,4,Hoodie / Classic Shades / Normal Beard / Green Saber
9345,Turtle,Male,2012 Filippo,3,Front Beard / Mohawk / Ghost
9347,Turtle,Male,OG Promo Michaelangelo,3,Purple Hair / Clown Eyes Green / Viking
9351,Turtle,Male,2012 Michaelangelo,5,Earring / Mohawk / Small Shades / Blood Elf / Nunchaku
9354,Turtle,Male,2021 Raphael,4,Purple Hair / Earring / Nerd Glasses / Kfc Bucket
